publish_date,title,url,media_name
2022-03-23,"Ucrânia sobre Mário Machado: ""Não queremos este tipo de pessoas no nosso país""",https://www.dn.pt/sociedade/ucrania-sobre-mario-machado-nao-queremos-este-tipo-de-pessoas-no-nosso-pais-14705513.html,dn.pt
2022-02-23,"Hutton: Putin should feel wrath of sanctions now, before invasion","https://www.yourvalley.net/stories/hutton-putin-should-feel-wrath-of-sanctions-now-before-invasion,288283",yourvalley.net
2022-04-03,Point: A second chance for NATO expansion,"https://www.yourvalley.net/stories/point-a-second-chance-for-nato-expansion,295388",yourvalley.net
2022-03-15,Brent Renaud: He travelled to most dangerous war zones – Zelensky reveals how US journalist died,https://eyewitness101.com/2022/03/15/brent-renaud-he-travelled-to-most-dangerous-war-zones-zelensky-reveals-how-us-journalist-died/,eyewitness101.com
2022-02-23,Soros Helped known Actor and Comedian Volodymyr Zelenskyy become President of Ukraine by Brainwashing the Country with a TV Series called “Servant of the People”,http://leozagami.com/2022/02/23/soros-helped-known-actor-and-comedian-volodymyr-zelenskyy-become-president-of-ukraine-by-brainwashing-the-country-with-a-tv-series-called-servant-of-the-people/comment-page-1/#comment-415929,leozagami.com
2022-05-02,All The Cool Stuff Coming To Netflix In May,https://brokeassstuart.com/p/all-the-cool-stuff-coming-to-netflix-in-may,brokeassstuart.com
2022-03-22,Why We Shouldn’t Advocate For War With Russia (or China),https://brokeassstuart.com/p/why-we-shouldnt-advocate-for-war-with-russia-or-china,brokeassstuart.com
2022-02-15,"Krisis Ukraina Makin Tegang, NATO Ancam Bekukan Aset Rusia",https://indonesianlantern.com/2022/02/15/13754/#comment-81740,indonesianlantern.com
2022-03-18,Faculty Share Thoughts on Ukraine/Russia,https://www.hamilton.edu/news/story/ukraine-russia-shoshana-keller-alan-cafruny-sharon-rivera,hamilton.edu
2022-04-01,Volodymyr Zelensky and Post-Soviet Jewishness,https://jewishcurrents.org/volodymyr-zelensky-and-post-soviet-jewishness,jewishcurrents.org
2022-03-20,President Zelensky aide blames conflict with Russia on ex-president,https://www.agoracosmopolitan.com/news/international/2022/03/20/14675-president-zelensky-aide-blames-conflict-with-russia-on-ex-president.html,agoracosmopolitan.com
2022-03-20,Russian rockets level Nazi base,https://www.agoracosmopolitan.com/news/headline_news/2022/03/20/14674-russian-rockets-level-nazi-base.html,agoracosmopolitan.com
2022-06-23,Notícias Ao Vivo do Brasil e do Mundo,https://www.cnnbrasil.com.br/internacional/trump-se-reune-com-zelensky-neste-domingo-para-negociar-paz-na-ucrania/,cnnbrasil.com.br
2022-06-23,Notícias Ao Vivo do Brasil e do Mundo,https://www.cnnbrasil.com.br/internacional/analise-putin-tem-feito-mais-exigencias-para-acordo-de-paz-com-ucrania/,cnnbrasil.com.br
2022-06-23,Notícias Ao Vivo do Brasil e do Mundo,https://www.cnnbrasil.com.br/internacional/por-que-donetsk-e-ponto-de-discordia-para-encerrar-guerra-na-ucrania/,cnnbrasil.com.br
2022-06-23,Notícias Ao Vivo do Brasil e do Mundo,https://www.cnnbrasil.com.br/internacional/saiba-como-estao-as-negociacoes-do-plano-de-paz-de-trump-para-ucrania/,cnnbrasil.com.br
2022-02-03,White House: Ukraine invasion no longer ‘imminent’,https://www.ansarpress.com/EN/26635,ansarpress.com
2022-02-05,Russia to UK: Stop spreading ‘fake news’ about ‘imminent Russian aggression’ against Ukraine,https://www.ansarpress.com/EN/26702,ansarpress.com
